objectid,fromdate,geography,latitude,longitude,address,ward_name,nbh_cluster_names,comp_plan_area,crash_type,crash_on_interstate,scanner_audio_missing,scanner_audio,crash_category,national_park,boundary_street
198350257,2021-02-01,0101000020E6100000E67E5401E63F53C0B91AE7A0236A4340,38.829008,-76.998414,605 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353498,2021-02-07,0101000020E6100000B51269445B3C53C07A79DE251D714340,38.883685,-76.9431,429 BURBANK STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198354592,2021-02-10,0101000020E61000004FA389925E3C53C01FC7BB6D2A714340,38.88413,-76.943178,428 BURBANK STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356081,2021-02-16,0101000020E61000004CC1682A384053C06DB4B49FCA6D4340,38.857831,-77.003834,2860 SOUTH CAPITOL STREET SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351655,2021-02-05,0101000020E61000007194BAFDDA3F53C0366EDE5A626E4340,,,SUITLAND PARKWAY SE & FIRTH STERLING AVENUE SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198356004,2021-02-15,0101000020E6100000E4BCEF9B953C53C011522D3061734340,38.901195,-76.946378,740 KENILWORTH AVENUE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357763,2021-02-24,0101000020E6100000A3B5D153394053C095588DB9DD6D4340,38.858328,-77.003535,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198357644,2021-02-20,0101000020E6100000E0BDF1C42B3D53C0A7FD3D0669714340,38.886018,-76.955813,3400 MINNESOTA AVENUE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357632,2021-02-20,0101000020E61000003F0F94389F3C53C03165023152734340,38.900842,-76.947092,700 KENILWORTH TERRACE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357682,2021-02-20,0101000020E6100000FD12A536EB4153C05E1118A5CD704340,38.881268,-77.029979,INTERSTATE 395 INTERSTATE BN,Ward 6,"National Mall, Potomac River",CENTRAL WASHINGTON,Cars Only,0,,,MPD Only,0,0
198360367,2021-02-28,0101000020E6100000EDC10EF23C4053C086DFC71ED06A4340,38.834457,-77.003705,MISSISSIPPI AVE SE & WAYNE PL SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351643,2021-02-05,0101000020E6100000703531E1054053C0C0C3B55A406A4340,38.830284,-77.000352,400 BRANDYWINE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198356142,2021-02-18,0101000020E6100000437C262E2E4053C06D70D756FC6A4340,38.835817,-77.002593,3808 2ND STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351909,2021-02-04,0101000020E6100000E156264A764053C06C8B4A8E2E6C4340,38.845163,-77.007218,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD and DCFEMS,0,0
198353589,2021-02-09,0101000020E610000000F13014764053C057CE3604426C4340,38.845757,-77.007252,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198351908,2021-02-05,0101000020E6100000C4D79E3E724053C01B88E997046D4340,38.85168,-77.00693,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198354885,2021-02-13,0101000020E610000057ECEC99754053C088DCD38D926C4340,38.848214,-77.007009,200 MALCOLM X AVENUE SE,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198354915,2021-02-13,0101000020E6100000C6A073331C3E53C0637079F36C754340,38.917443,-76.970467,2300 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198354589,2021-02-11,0101000020E610000008A72037B73E53C061334982706E4340,,,1707 W STREET SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357817,2021-02-23,0101000020E610000045F13514893E53C03C11A055B86E4340,38.865048,-76.977071,1934 GOOD HOPE ROAD SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357497,2021-02-22,0101000020E610000099269757983C53C0B112A44CF16E4340,38.866731,-76.946823,1630 40TH STREET SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357821,2021-02-23,0101000020E6100000B2450CA6343E53C0EFB117586C754340,38.917057,-76.971945,2300 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198357502,2021-02-22,0101000020E6100000B0F0DE563B3E53C0FCC8AC826B754340,38.917502,-76.972397,2228 NEW YORK AVENUE NE,Ward 5,"Ivy City, Arboretum, Trinidad, Carver Langston",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198356126,2021-02-18,0101000020E610000050E84928373E53C06C1A892E6C754340,38.917483,-76.972121,NEW YORK AVE NE & BLADENSBURG RD NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198356136,2021-02-18,0101000020E6100000FB76CFA97B3F53C090BC18AA7D6B4340,38.839796,-76.991864,3428 10TH PLACE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351959,2021-02-06,0101000020E6100000D1A60CEFBC3A53C0465E01D7AE724340,38.895953,-76.917746,507 58TH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357778,2021-02-24,0101000020E6100000CBCAF910143E53C0ABD3D32E8B6D4340,38.855802,-76.969944,2483 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198360325,2021-02-26,0101000020E6100000BEB26010143E53C0E74120858B6D4340,38.855813,-76.970027,2400 ALABAMA AVENUE SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198356155,2021-02-19,0101000020E6100000C06623A00B4253C0615D336467714340,38.88596,-77.031851,300 14TH STREET SW,Ward 2,"Southwest Employment Area, Southwest/Waterfront, Fort McNair, Buzzard Point",CENTRAL WASHINGTON,Cars Only,0,,,MPD and DCFEMS,0,0
198351651,2021-02-04,0101000020E61000008E2B03B4433F53C0AD14B3CC7F6B4340,38.83983,-76.988505,13TH STREET SE & MISSISSIPPI AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351712,2021-02-01,0101000020E610000003465075673F53C083609DA8706B4340,38.839357,-76.990683,1100 MISSISSIPPI AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353459,2021-02-07,0101000020E61000002DFFB1B3523B53C09CDF868DCF704340,38.881198,-76.926945,5214 F STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198354937,2021-02-14,0101000020E6100000B6478FE5794053C05CAABD81C3694340,38.826284,-77.00739,4314 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198354852,2021-02-11,0101000020E6100000F37D74F98F3D53C01CEF671359704340,38.877555,-76.962124,29 RANDLE CIRCLE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359433,2021-02-26,0101000020E6100000A79DD2C87D4053C05F91CB05216A4340,38.829125,-77.007693,4200 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Car/Pedestrian,0,,,MPD and DCFEMS,0,0
198357512,2021-02-22,0101000020E6100000D1F3C773C93C53C097AAE9AE18744340,38.906821,-76.950102,3531 JAY STREET NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359416,2021-02-26,0101000020E6100000D6B1DEB9D03C53C0C45E11DD96734340,38.903031,-76.950234,752 WATER LILY LANE NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353444,2021-02-06,0101000020E6100000F6679BE3763D53C08F1CC3E3CE724340,38.896895,-76.960385,3355 BENNING ROAD NE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198354916,2021-02-13,0101000020E6100000CAF16594713F53C0304DE9D7226A4340,38.829304,-76.991174,820 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198354893,2021-02-13,0101000020E6100000252568A2F13E53C0720B5BC6806C4340,38.847596,-76.983379,600 ALABAMA AVENUE SE,Ward 8,Saint Elizabeths,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354887,2021-02-13,0101000020E61000000AD3DFA9D43F53C0C37C27EBBD694340,38.826092,-76.997356,633 DARRINGTON STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356077,2021-02-16,0101000020E610000059DF5C7AC94653C0DD98349FA2774340,38.934644,-77.106064,5000 PALISADE LANE NW,Ward 3,"Spring Valley, Palisades, Wesley Heights, Foxhall Crescent, Foxhall Village, Georgetown Reservoir",ROCK CREEK WEST,Cars Only,0,,,MPD Only,0,0
198359311,2021-02-24,0101000020E6100000F50F07C1113F53C0E0BE8D6B376C4340,38.845435,-76.985457,1380 ALABAMA AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356112,2021-02-18,0101000020E6100000829D7BBD913F53C0A0AEE3A9016A4340,38.828168,-76.993268,820 SOUTHERN AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351926,2021-02-05,0101000020E6100000DE2CFDB06F3B53C0ECEE1D0C05714340,38.883024,-76.928675,5104 QUEEN'S STROLL PLACE SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198360328,2021-02-28,0101000020E610000003944E10A83F53C05A295294236A4340,38.829336,-76.994631,730 CHESAPEAKE STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357524,2021-02-23,0101000020E61000009910CBC06E3B53C0443C889C1B714340,38.883606,-76.928642,5004 D STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357680,2021-02-21,0101000020E610000046BFF4CE8D3F53C0B4EBEEDAE06D4340,38.85857,-76.993031,2600 STANTON ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198350223,2021-02-03,0101000020E610000030FA27490A4053C0FA1AD3285D6A4340,38.830922,-77.000625,400 ATLANTIC STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198359479,2021-02-25,0101000020E61000004164F5A5F73E53C03B225069146E4340,38.859987,-76.983857,2226 HUNTER PLACE SE,Ward 8,Historic Anacostia,FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351850,2021-02-04,0101000020E61000007783E9EA534253C0C8F6B7E52F7C4340,38.970204,-77.036146,6607 16TH STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198354886,2021-02-14,0101000020E6100000EEFDD9A8534253C0DB975FE2097D4340,38.976857,-77.036691,6101 16TH STREET NW,Ward 4,"Colonial Village, Shepherd Park, North Portal Estates",ROCK CREEK EAST,Cars Only,0,,,MPD Only,0,0
198359454,2021-02-26,0101000020E61000004F7A1FEA534253C04A8BEBC7267C4340,38.970003,-77.036383,16TH STREET NW & VAN BUREN STREET NW,Ward 4,"Takoma, Brightwood, Manor Park",ROCK CREEK EAST,Cars Only,0,,,MPD and DCFEMS,0,0
198354895,2021-02-13,0101000020E6100000669F8BAC433F53C062A8FBB9BB6B4340,38.841659,-76.988249,3400 13TH STREET SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359429,2021-02-27,0101000020E6100000EADAD908883C53C0318C7E0E7A734340,38.902173,-76.945775,3801 JAY STREET NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198356099,2021-02-15,0101000020E6100000ACE81F92AC3D53C00A3777396A6D4340,38.854739,-76.963864,2813 TERRACE ROAD SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198356166,2021-02-19,0101000020E61000006D30C3AC423D53C04D63C56AE3764340,38.92868,-76.957383,3020 PINEVIEW COURT NE,Ward 5,"Woodridge, Fort Lincoln, Gateway",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198359308,2021-02-23,0101000020E6100000FEF1991C8B3B53C02DDD242D64744340,38.909147,-76.930558,1424 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198353418,2021-02-06,0101000020E61000009DA45A1F434053C07764D5D1976B4340,38.840558,-77.004084,3400 MARTIN LUTHER KING JR AVENUE SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357751,2021-02-23,0101000020E6100000DED81E7B593E53C04EFE8E4B4B6D4340,38.853852,-76.97396,3010 22ND STREET SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198353560,2021-02-10,0101000020E61000005DC120740C4453C09EA14040B9764340,38.927445,-77.063262,3201 GARFIELD STREET NW,Ward 3,"Cleveland Park, Woodley Park, Massachusetts Avenue Heights, Woodland-Normanstone Terrace",ROCK CREEK WEST,Car/Pedestrian,0,,,MPD Only,0,0
198351957,2021-02-06,0101000020E6100000B5E5706F764053C01B100374266C4340,38.844916,-77.007235,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198356065,2021-02-15,0101000020E6100000DB422472764053C0D859CA10266C4340,38.844903,-77.0072,INTERSTATE 295 INTERSTATE BN,Ward 8,Joint Base Anacostia-Bolling,FAR SOUTHEAST AND SOUTHWEST,Cars Only,1,,,MPD and DCFEMS,0,0
198351907,2021-02-05,0101000020E610000082AFC03A9B3E53C0C371D18EDC6F4340,38.873893,-76.978209,2300 PENNSYLVANIA AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,1,,,MPD Only,0,0
198357672,2021-02-21,0101000020E6100000310DBF13103E53C0DDAE00A4466C4340,38.845898,-76.969729,2418 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198355829,2021-02-16,0101000020E6100000C727BF0D2F3F53C011E2C948926F4340,38.87179,-76.98737,1905 FAIRLAWN AVENUE SE,Ward 8,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",LOWER ANACOSTIA WATERFRONT AND NEAR SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359340,2021-02-24,0101000020E6100000FBD49EF9943B53C0189CFA2523714340,38.88387,-76.93091,400 50TH STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357696,2021-02-22,0101000020E6100000E3F5B946833D53C07F50B0CA0D704340,38.875411,-76.961162,1201 BRANCH AVENUE SE,Ward 7,"Twining, Fairlawn, Randle Highlands, Penn Branch, Fort Davis Park, Fort Dupont",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198357771,2021-02-23,0101000020E610000026E87287133E53C05CA44B743F6C4340,38.845686,-76.969949,2400 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD Only,0,0
198357513,2021-02-22,0101000020E610000001993680F53D53C01E71A3466E6C4340,38.847174,-76.968192,2528 SOUTHERN AVENUE SE,Ward 8,"Douglas, Shipley Terrace",,Cars Only,0,,,MPD Only,0,0
198360404,2021-02-28,0101000020E6100000ACE10D1C804053C0E09C8CB4716A4340,38.8316,-77.00777,3920 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198359296,2021-02-23,0101000020E6100000D87F4C15944053C0F1F4303D8E764340,38.926208,-77.009048,2903 NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,,MPD and DCFEMS,0,0
198351849,2021-02-04,0101000020E6100000812F7207473D53C0C63A030F1B714340,38.883629,-76.957458,3408 ELY PLACE SE,Ward 7,"River Terrace, Benning, Greenway, Dupont Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198350166,2021-02-02,0101000020E6100000F7304FED854053C0639F61945E794340,38.947927,-77.008153,15 CRITTENDEN STREET NE,Ward 5,"Lamont Riggs, Queens Chapel, Fort Totten, Pleasant Hill",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198354920,2021-02-13,0101000020E6100000C1FF9D30944053C0945381749C764340,38.926638,-77.009165,2919 NORTH CAPITOL STREET NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",MID-CITY,Cars Only,0,,,MPD Only,0,0
198357760,2021-02-23,0101000020E61000000331AB64094053C006C2EE225D6A4340,38.83096,-77.000571,ATLANTIC STREET SE & 4TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351647,2021-02-05,0101000020E6100000E7C9F6798E4053C0753F2B859E764340,38.926583,-77.008672,17 MICHIGAN AVENUE NE,Ward 5,"Edgewood, Bloomingdale, Truxton Circle, Eckington",UPPER NORTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198356158,2021-02-19,0101000020E6100000F0539840553E53C0D38388008F724340,38.894997,-76.973962,300 OKLAHOMA AVENUE NE,Ward 7,"Union Station, Stanton Park, Kingman Park",CAPITOL HILL,Cars Only,0,,,MPD Only,0,0
198357707,2021-02-21,0101000020E61000005D11E0B5523D53C0322365816F6D4340,38.854864,-76.958296,2901 BRANCH AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198351824,2021-02-03,0101000020E61000006CF02CFCAE3D53C014A519432C6D4340,38.852818,-76.96394,3029 NAYLOR ROAD SE,Ward 8,"Woodland/Fort Stanton, Garfield Heights, Knox Hill",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198353409,2021-02-06,0101000020E610000083DA2E12254053C04EBE993DFB694340,38.828026,-77.002503,4321 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359355,2021-02-26,0101000020E61000003D3CD732214053C0B2E12D154B6A4340,38.830408,-77.002182,4011 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198360358,2021-02-27,0101000020E6100000B1EBCF2E214053C0442D5ACC456A4340,38.830247,-77.002106,4011 3RD STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198353578,2021-02-10,0101000020E61000001635A9C67D4053C0E5453670336A4340,38.829687,-77.007629,4100 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356088,2021-02-05,0101000020E610000063EA61D27D4053C0FAF9E05B6A6A4340,38.831363,-77.007689,3920 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD and DCFEMS,0,0
198357793,2021-02-24,0101000020E610000067EAB8C67D4053C0F7790363346A4340,38.829716,-77.00756,4049 SOUTH CAPITOL STREET SW,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198360363,2021-02-28,0101000020E61000000B6C12D37D4053C0FF3219516B6A4340,38.831393,-77.007473,4000 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198359330,2021-02-25,0101000020E6100000D777DDC57D4053C0D1C29699F2694340,38.827709,-77.007587,4300 SOUTH CAPITOL STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198357820,2021-02-23,0101000020E6100000F622E65E963F53C00E536643186E4340,38.860132,-76.993302,2516 SHERIDAN ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198354808,2021-02-10,0101000020E6100000D83BFBB5CF3F53C0686BA34824794340,38.946412,-76.997051,4704 7TH STREET NE,Ward 5,"North Michigan Park, Michigan Park, University Heights",UPPER NORTHEAST,Cars Only,0,,,MPD Only,0,0
198360344,2021-02-20,0101000020E6100000034D7A86063D53C0EFD13927EA724340,38.897763,-76.953521,2651 BENNING ROAD NE,Ward 7,"Mayfair, Hillbrook, Mahaning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198360355,2021-02-27,0101000020E61000008B16B2CD953F53C0BF87D5C4126E4340,38.85994,-76.993516,2512 SHERIDAN ROAD SE,Ward 8,"Sheridan, Barry Farm, Buena Vista",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198351840,2021-02-04,0101000020E6100000E01A37E1493B53C0B8D27B2F1B714340,38.883598,-76.926111,301 53RD STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198357639,2021-02-20,0101000020E610000075ECFD16B23A53C0E44E84E5E3714340,38.889667,-76.917118,5936 EAST CAPITOL STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359187,2021-02-26,0101000020E6100000932929B2E63F53C052E09BF33F6B4340,38.83788,-76.998681,3647 6TH STREET SE,Ward 8,"Congress Heights, Bellevue, Washington Highlands",FAR SOUTHEAST AND SOUTHWEST,Cars Only,0,,,MPD Only,0,0
198356147,2021-02-17,0101000020E61000009E90D31B6E3B53C0630F8C472B714340,38.884124,-76.928582,300 51ST STREET SE,Ward 7,"Capitol View, Marshall Heights, Benning Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198353425,2021-02-06,0101000020E6100000C4D9AAACDD3C53C0ACE20E18C86E4340,38.865419,-76.951064,3847 PENNSYLVANIA AVENUE SE,Ward 7,"Fairfax Village, Naylor Gardens, Hillcrest, Summit Park",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198353433,2021-02-07,0101000020E610000006686A2F903B53C0A3E2EF7B1F744340,38.907084,-76.930673,4900 NASH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD and DCFEMS,0,0
198359365,2021-02-24,0101000020E610000049C179087E3B53C0B2A51C921F744340,38.907191,-76.929565,5000 NASH STREET NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
198359418,2021-02-27,0101000020E61000006AE89A387C3B53C0C61BE8D54C744340,38.908604,-76.929433,1412 EASTERN AVENUE NE,Ward 7,"Deanwood, Burrville, Grant Park, Lincoln Heights, Fairmont Heights",FAR NORTHEAST AND SOUTHEAST,Cars Only,0,,,MPD Only,0,0
